1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	-0.000480977
1170	-5099.98	0.999998	-0.00219903
1170	-5099.95	0.999984	-0.00559709
1170	-5099.91	0.999941	-0.0108612
1170	-5099.85	0.999831	-0.0183738
1170	-5099.76	0.999586	-0.0287826
1169.99	-5099.64	0.999097	-0.042497
1169.99	-5099.49	0.998204	-0.0599092
1169.97	-5099.31	0.996683	-0.0813815
1169.95	-5099.09	0.995651	-0.0931601
1169.93	-5098.84	0.995649	-0.0931798
1169.9	-5098.58	0.995648	-0.0931942
1169.87	-5098.22	0.995647	-0.0932078
1169.84	-5097.86	0.995647	-0.0932004
1169.8	-5097.46	0.99565	-0.0931735
1169.76	-5097.02	0.995653	-0.0931434
1169.72	-5096.55	0.995656	-0.0931101
1169.67	-5096.04	0.995659	-0.0930736
1169.62	-5095.5	0.995663	-0.0930358
1169.56	-5094.92	0.995666	-0.0929967
1169.51	-5094.31	0.99567	-0.0929544
1169.45	-5093.66	0.995675	-0.0929082
1169.38	-5092.97	0.99568	-0.0928523
1169.31	-5092.25	0.995687	-0.0927746
1169.24	-5091.49	0.995697	-0.0926663
1169.17	-5090.7	0.995708	-0.0925458
1169.09	-5089.87	0.995715	-0.09247
1169.01	-5089	0.995712	-0.0925089
1168.93	-5088.1	0.995697	-0.0926719
1168.84	-5087.16	0.995674	-0.0929172
1168.75	-5086.19	0.995644	-0.0932325
1168.66	-5085.19	0.995606	-0.0936389
1168.56	-5084.16	0.995557	-0.0941601
1168.46	-5083.09	0.995496	-0.0948078
1168.35	-5081.99	0.995422	-0.0955759
1168.24	-5080.85	0.995339	-0.0964345
1168.13	-5079.69	0.995248	-0.0973734
1168.01	-5078.49	0.995145	-0.0984201
1167.89	-5077.25	0.995028	-0.0995997
1167.76	-5075.99	0.994895	-0.10092
