1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	0
1170	-5100	1	-0.000452248
1170	-5099.99	0.999999	-0.00124368
1170	-5099.99	0.999999	-0.00140433
1170	-5099.98	0.999998	-0.00223104
1170	-5099.97	0.999991	-0.00416513
1170	-5099.94	0.999977	-0.00680469
1170	-5099.91	0.999948	-0.0102323
1170	-5099.88	0.999895	-0.0144786
1170	-5099.83	0.9998	-0.0200058
1170	-5099.78	0.99967	-0.0256886
1170	-5099.72	0.999484	-0.0321141
1169.99	-5099.67	0.999273	-0.0381332
1169.99	-5099.61	0.998987	-0.0449902
1169.99	-5099.54	0.998582	-0.0532318
1169.98	-5099.46	0.998068	-0.0621252
1169.98	-5099.38	0.997458	-0.0712579
1169.97	-5099.31	0.996813	-0.0797727
1169.97	-5099.22	0.99599	-0.0894618
1169.96	-5099.13	0.994948	-0.100394
1169.95	-5099.04	0.993822	-0.110988
1169.93	-5098.93	0.992433	-0.12279
1169.92	-5098.83	0.990881	-0.134737
1169.91	-5098.72	0.989124	-0.147081
1169.89	-5098.61	0.987049	-0.160421
1169.87	-5098.49	0.984882	-0.173227
1169.85	-5098.37	0.982228	-0.187693
1169.82	-5098.24	0.979387	-0.201992
1169.8	-5098.12	0.976489	-0.215568
1169.77	-5097.99	0.972864	-0.231379
1169.73	-5097.85	0.968924	-0.247359
1169.69	-5097.71	0.964654	-0.263521
1169.65	-5097.56	0.959935	-0.280223
1169.61	-5097.42	0.955198	-0.295966
1169.56	-5097.27	0.94949	-0.313797
1169.51	-5097.11	0.943425	-0.331587
1169.46	-5096.97	0.937345	-0.348403
1169.39	-5096.8	0.930093	-0.367325
1169.33	-5096.63	0.922196	-0.386723
1169.25	-5096.46	0.913277	-0.407338
1169.17	-5096.28	0.904072	-0.427379
1169.07	-5096.08	0.892813	-0.450428
1168.96	-5095.87	0.880123	-0.474746
1168.85	-5095.67	0.872112	-0.489307
1168.72	-5095.43	0.872311	-0.488952
1168.58	-5095.18	0.872744	-0.488177
1168.43	-5094.92	0.873163	-0.487429
