0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.0758211	0.0659049
0.151606	0.131846
0.227304	0.197874
0.303003	0.263901
0.378739	0.329891
0.45459	0.395766
0.530538	0.461544
0.606474	0.527334
0.682354	0.593179
0.758208	0.659051
0.83407	0.724916
0.909939	0.790773
0.985815	0.856622
1.0617	0.922464
1.13759	0.988299
1.21349	1.05413
1.28939	1.11995
1.36531	1.18576
1.44123	1.25156
1.51715	1.31736
1.59309	1.38315
1.66903	1.44894
1.74498	1.51471
1.82094	1.58048
1.8969	1.64624
1.97287	1.71199
2.04885	1.77774
2.12484	1.84348
2.20083	1.90921
2.27683	1.97493
2.35284	2.04065
2.42886	2.10636
2.50488	2.17206
2.58091	2.23775
2.65695	2.30344
2.733	2.36912
2.80905	2.43479
2.88511	2.50045
2.96117	2.56611
3.03725	2.63176
3.11333	2.6974
3.18942	2.76304
3.26552	2.82866
3.34162	2.89428
3.41773	2.95989
3.49385	3.0255
3.56997	3.09109
3.64611	3.15668
3.72225	3.22227
3.7984	3.28784
3.87455	3.35341
3.95071	3.41897
4.02688	3.48452
4.10306	3.55006
4.17924	3.6156
4.25543	3.68113
4.33163	3.74665
4.40784	3.81217
4.48405	3.87768
4.56027	3.94318
4.6365	4.00867
4.71273	4.07415
4.78898	4.13963
4.86522	4.2051
4.94148	4.27056
5.01774	4.33602
5.09402	4.40146
5.17029	4.4669
5.24658	4.53233
5.32287	4.59776
5.39917	4.66318
5.47548	4.72858
5.55179	4.79399
5.62812	4.85938
5.70444	4.92477
5.78078	4.99015
5.85712	5.05552
5.93348	5.12088
6.00983	5.18624
6.0862	5.25159
6.16257	5.31693
5.96241	5.65907
6.03523	5.72797
5.5599	6.34481
6.45134	5.47146
5.90972	6.09575
5.86344	6.16454
6.58534	5.58397
5.64587	6.66515
5.71049	6.74223
5.70055	6.73037
6.49375	6.07928
5.82978	6.88456
5.89438	6.96167
5.95897	7.03879
6.11825	7.02139
7.14318	6.05186
6.11345	7.22329
6.10352	7.21142
6.49667	6.79699
6.85056	6.58483
7.12048	6.29282
6.21278	7.34197
6.20284	7.3301
7.31518	6.19597
6.18298	7.30636
6.17305	7.2945
7.1618	6.37762
6.72326	6.95815
6.26027	7.39875
7.12624	6.67502
6.31489	7.46404
6.30496	7.45216
6.29503	7.44029
6.35957	7.51746
6.37244	7.53285
6.55405	7.49319
6.50149	7.68721
7.56699	6.60014
7.67395	6.63482
6.62058	7.82972
7.90279	6.68772
6.67447	7.89423
6.73896	7.97144
