0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.014288	0.0142687
0.087027	0.0868887
0.172786	0.172451
0.258499	0.258058
0.337734	0.337157
0.401385	0.400699
0.433811	0.433172
0.49341	0.490385
0.606676	0.600353
0.755645	0.744697
0.925048	0.907465
1.09652	1.07072
1.2674	1.23201
1.43871	1.39287
1.60969	1.55151
1.78161	1.7092
1.95398	1.86645
2.12769	2.02235
2.2996	2.1775
2.47207	2.32948
2.64127	2.48214
2.80804	2.63463
2.97291	2.78903
3.13913	2.94466
3.30537	3.10028
3.47163	3.25588
3.63791	3.41146
3.8042	3.56702
3.97051	3.72257
4.13684	3.8781
4.30318	4.03362
4.46954	4.18911
4.63861	4.3471
4.81034	4.50755
4.98208	4.66797
5.15384	4.82837
5.32562	4.98876
5.49742	5.14913
5.66839	5.31032
5.83009	5.4808
5.97528	5.67034
6.1077	5.87266
6.23079	6.08176
6.34689	6.29783
6.47424	6.50265
6.66184	6.64723
6.82217	6.81906
7.00875	6.96721
7.21284	7.09784
7.43182	7.22124
7.64972	7.34826
7.85772	7.48518
8.05904	7.6339
8.25484	7.78813
8.44725	7.94576
8.63868	8.10437
8.83057	8.26251
9.01659	8.42653
9.19804	8.59512
9.37952	8.76369
9.56101	8.93224
9.74252	9.10077
9.92406	9.26928
10.1056	9.43777
10.2872	9.60624
10.4688	9.77468
10.6504	9.94311
10.832	10.1115
11.0137	10.2799
11.1953	10.4483
11.3744	10.6142
11.5534	10.78
11.7325	10.9459
11.9116	11.1117
12.0907	11.2775
12.2699	11.4433
12.449	11.6091
12.6308	11.7773
12.8127	11.9455
12.9946	12.1136
13.1764	12.2818
13.3557	12.4475
13.5283	12.607
13.701	12.7665
13.8723	12.9247
14.0437	13.0829
14.2124	13.2387
14.2805	13.4822
14.3278	13.7441
14.3496	13.9794
14.3678	14.1871
14.4395	14.3439
14.5503	14.4616
14.6636	14.5741
14.7898	14.6581
14.9592	14.6989
15.1558	14.7125
15.3477	14.7228
15.5023	14.7627
15.6327	14.8061
15.7533	14.8594
15.8618	14.9247
15.9643	14.996
16.0639	15.0703
16.1529	15.1552
16.2345	15.2476
16.3031	15.3529
16.3575	15.4726
16.394	15.6101
16.4107	15.7728
16.4223	15.943
16.446	16.1011
16.5002	16.2312
16.5835	16.3374
16.6384	16.472
16.6747	16.6253
16.7272	16.7622
16.8358	16.8457
16.977	16.8966
17.1143	16.954
17.2668	17.0065
17.4296	17.0539
17.5897	17.1039
17.7301	17.1737
17.8417	17.2671
17.9462	17.3677
18.0409	17.4781
18.118	17.6034
18.1788	17.7452
18.2227	17.9013
18.2697	18.0542
18.3045	18.2193
18.3577	18.3686
18.4589	18.4699
