0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.0136045	0.00373733
0.0890786	0.02445
0.2412	0.0660894
0.397954	0.108846
0.578569	0.157921
0.758092	0.206499
0.936637	0.254613
1.11533	0.30257
1.29418	0.35037
1.47417	0.398274
1.65431	0.446019
1.16792	1.16045
1.28228	1.27401
1.39279	1.38424
1.48856	1.48159
1.56579	1.55975
1.62254	1.61751
1.68102	1.67648
1.79504	1.79138
1.94004	1.93568
2.10668	2.10145
2.27632	2.26997
2.45768	2.44977
2.63896	2.62933
2.8207	2.80844
3.00283	2.98715
3.18525	3.16558
3.36793	3.34374
3.54987	3.52228
3.73251	3.70012
3.91565	3.87746
4.09863	4.05495
4.28053	4.23323
4.46272	4.41123
4.64506	4.58908
4.82749	4.76682
5.01013	4.94437
5.19374	5.12058
5.37836	5.29577
5.56325	5.4707
5.74846	5.6453
5.9338	5.81977
6.11773	5.9953
6.30258	6.1699
6.48784	6.34409
6.67316	6.51823
6.85737	6.69318
7.04271	6.86701
7.22807	7.04081
7.413	7.21504
7.59807	7.38914
7.77762	7.56849
7.96299	7.74202
8.14807	7.91583
8.3325	8.0903
8.51392	8.26751
8.69908	8.44098
8.88528	8.6134
9.07187	8.78543
9.25777	8.95815
9.43757	9.13672
9.62208	9.31056
9.80658	9.48442
9.9911	9.65825
10.1728	9.8347
10.3571	10.0085
10.5414	10.1823
10.7242	10.3577
10.907	10.533
11.0844	10.7134
11.2672	10.8885
11.4499	11.0637
11.6326	11.2388
11.8537	11.375
12.0345	11.5514
12.2167	11.7264
12.3992	11.9012
12.5817	12.076
12.7611	12.2535
12.9434	12.428
13.1257	12.6025
13.3081	12.777
13.4837	12.958
13.6658	13.1323
13.848	13.3066
14.0302	13.4809
14.2124	13.6552
14.387	13.8368
14.569	14.0109
14.7511	14.185
14.9331	14.3591
15.1152	14.5332
15.3136	14.6905
15.4956	14.8644
15.6775	15.0383
15.8595	15.2121
16.0328	15.3943
16.209	15.5736
16.3832	15.755
16.5573	15.9364
16.7321	16.1171
16.897	16.3073
17.0696	16.4898
17.2419	16.6727
17.4142	16.8556
17.5737	17.051
17.7469	17.2326
17.9203	17.4142
18.0934	17.5959
18.2665	17.7778
18.4281	17.9708
18.6004	18.1532
18.7722	18.336
18.9439	18.5189
19.1157	18.7017
19.2754	18.8964
19.4467	19.0795
19.6178	19.2628
19.7887	19.4463
19.9473	19.642
