0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.0402803	0.0110621
0.133273	0.0365619
0.249637	0.0683944
0.365913	0.100119
0.482255	0.131777
0.598663	0.163368
0.715136	0.194893
0.831674	0.226352
0.947919	0.257647
1.06423	0.288876
1.1806	0.320037
1.29704	0.351133
1.41311	0.382045
1.52924	0.41289
1.64543	0.443669
1.11946	1.11675
1.19294	1.19027
1.264	1.2657
1.33697	1.33922
1.41006	1.41262
1.48329	1.48588
1.55351	1.56194
1.62665	1.63509
1.69981	1.70822
1.77301	1.7813
1.84144	1.84957
1.90227	1.91207
1.96107	1.97084
2.01872	2.02837
2.07544	2.08491
2.13595	2.14533
2.20153	2.21229
2.26931	2.27994
2.33709	2.34757
2.40481	2.41527
2.47194	2.48371
2.54068	2.55245
2.61326	2.62502
2.68588	2.69755
2.75844	2.77014
2.82991	2.84339
2.90225	2.91576
2.9746	2.98812
3.04697	3.06047
3.11844	3.13336
3.19062	3.20554
3.2628	3.27772
3.33498	3.3499
3.40716	3.42208
3.47828	3.49488
3.55037	3.5667
3.62276	3.63823
3.69535	3.70955
3.76568	3.78236
3.83508	3.85034
3.90546	3.91925
3.97492	3.98766
4.04297	4.05554
4.11032	4.12467
4.18149	4.19572
4.25295	4.26744
4.32459	4.33898
4.39635	4.41041
4.46043	4.48937
4.53217	4.56066
4.60396	4.63191
4.67584	4.70307
4.74787	4.77409
4.81823	4.84632
4.89014	4.91701
4.96152	4.98728
5.03306	5.05738
5.1014	5.1265
5.16781	5.19133
5.23135	5.25326
5.29505	5.31504
5.359	5.37658
5.42171	5.43944
5.48565	5.50106
5.55	5.56228
5.61502	5.62283
5.68034	5.68307
5.74391	5.7442
5.80843	5.80439
5.87198	5.86554
5.93417	5.9271
6.07744	5.90643
6.14101	5.96786
6.20626	6.03001
6.27207	6.09161
6.33633	6.15236
6.40036	6.20544
6.46017	6.26227
6.52107	6.31848
6.58031	6.37636
6.63957	6.43377
6.69832	6.49169
6.75708	6.54961
6.81583	6.60753
6.87458	6.66544
6.93366	6.72253
6.99101	6.78086
7.04785	6.8397
7.10494	6.89781
7.16238	6.95692
7.22326	7.01306
7.28325	7.07008
7.34219	7.12817
7.40112	7.18626
7.46319	7.24229
7.52267	7.30092
7.58166	7.35906
7.64046	7.41741
7.69966	7.47535
7.75727	7.53569
7.81667	7.59423
7.87607	7.65277
7.93548	7.71131
7.99433	7.76998
8.05353	7.82831
8.11272	7.88664
8.17191	7.94497
8.23111	8.0033
8.29002	8.06143
