0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.0200421	0.00550539
0.0400861	0.0110088
0.0601321	0.0165103
0.0801801	0.0220098
0.100181	0.0274938
0.120184	0.0329759
0.140188	0.038456
0.160195	0.0439342
0.180154	0.049397
0.206231	0.0565301
0.248364	0.0680468
0.316123	0.0865447
0.400857	0.109636
0.501264	0.136941
0.608127	0.165933
0.724097	0.197315
0.840509	0.228733
0.956986	0.260084
1.07315	0.291268
1.18938	0.322385
1.30568	0.353435
1.42204	0.384419
1.53807	0.415234
1.65418	0.445983
1.12453	1.12263
1.19795	1.19608
1.27137	1.26953
1.34074	1.34667
1.41399	1.41993
1.48724	1.49319
1.56049	1.56645
1.63156	1.64166
1.70469	1.71481
1.77544	1.78555
1.83614	1.84621
1.88869	1.89874
1.92442	1.93637
1.94314	1.95499
1.95477	1.96658
1.96638	1.9782
1.97777	1.98994
1.9896	2.00123
2.00156	2.0124
2.01337	2.02372
2.02508	2.03513
2.03662	2.04665
2.04835	2.05798
2.06009	2.0693
2.07184	2.0806
2.08357	2.09193
2.09692	2.10546
2.11523	2.12377
2.13964	2.14814
2.16731	2.17558
2.19885	2.20732
2.23843	2.24659
2.29005	2.29787
2.35245	2.35992
2.42206	2.42914
2.49274	2.50379
2.56563	2.57624
2.63844	2.64876
2.71132	2.72121
2.7831	2.79441
2.85602	2.86647
2.92887	2.93859
3.00169	3.01075
3.07452	3.0829
3.14584	3.15611
3.21846	3.22802
3.29105	3.29996
3.36362	3.37193
3.43484	3.44489
3.50708	3.51682
3.57935	3.58873
3.65184	3.66043
3.72444	3.732
3.79115	3.80931
3.86368	3.8808
3.93616	3.95234
3.98902	4.00455
4.02567	4.04345
4.06111	4.07869
4.09411	4.11151
4.12953	4.14677
4.16988	4.18684
4.20938	4.22752
4.24983	4.26726
4.29511	4.31191
4.34037	4.35657
4.38554	4.40133
4.43446	4.45179
4.50644	4.52302
4.57859	4.59407
4.65068	4.66518
4.72116	4.73759
4.79285	4.80877
4.86462	4.87988
4.93648	4.95089
5.00841	5.02185
5.07835	5.09435
5.14996	5.16518
5.22159	5.23599
5.29308	5.30694
5.36143	5.38076
5.43285	5.45151
5.50445	5.52209
5.57611	5.5926
5.64782	5.66306
5.79864	5.65549
5.87071	5.72667
5.94281	5.79782
6.01488	5.869
6.09118	5.93575
6.16316	6.00682
6.235	6.07803
6.30689	6.14918
6.37896	6.22016
6.45473	6.28701
6.5272	6.35714
6.59974	6.42721
6.6719	6.49767
6.74363	6.56854
6.81634	6.63785
6.88784	6.70838
6.96001	6.77824
7.03206	6.8482
7.10432	6.91748
