0	0
0	0
0	0
0	0
0	0
0	0
0.0324255	0.00890577
0.0648562	0.0178064
0.097292	0.0267019
0.129733	0.0355922
0.162179	0.0444774
0.194498	0.0533211
0.226821	0.0621597
0.25915	0.0709931
0.291484	0.0798215
0.323822	0.0886447
0.356034	0.0974267
0.388251	0.106204
0.420473	0.114976
0.452699	0.123742
0.484931	0.132504
0.51694	0.141199
0.548954	0.149888
0.580973	0.158573
0.612997	0.167253
0.644792	0.175864
0.676593	0.184471
0.708398	0.193072
0.740208	0.201669
0.772023	0.21026
0.803673	0.218801
0.835327	0.227337
0.866987	0.235867
0.898651	0.244393
0.930319	0.252914
0.961885	0.261401
0.993455	0.269883
1.02503	0.27836
1.05661	0.286832
1.08839	0.295352
1.12018	0.303867
1.15197	0.312377
1.18376	0.320882
1.21556	0.329382
1.24769	0.337962
1.27981	0.346536
1.31194	0.355106
1.34408	0.36367
1.37622	0.372229
1.40887	0.380917
1.44152	0.389599
1.47418	0.398275
1.50684	0.406947
1.5395	0.415613
1.57366	0.424667
1.60782	0.433715
1.02973	1.05513
1.05134	1.07673
1.06979	1.10329
1.09229	1.12578
1.11479	1.14828
1.13729	1.17077
1.15979	1.19327
1.17895	1.22059
1.2022	1.24383
1.22544	1.26707
1.24868	1.2903
1.2702	1.31511
1.29337	1.33827
1.31653	1.36143
1.3397	1.38459
1.36286	1.40776
1.38389	1.43287
1.40696	1.45594
1.43003	1.47901
1.4531	1.50208
1.47446	1.5267
1.49745	1.54969
1.52045	1.57269
1.54344	1.59568
1.56643	1.61868
1.5873	1.64361
1.6102	1.66651
1.6331	1.68941
1.656	1.71231
1.67889	1.73521
1.69967	1.76004
1.72248	1.78285
1.74528	1.80566
1.76809	1.82847
1.7892	1.85281
1.81193	1.87555
1.83466	1.89828
1.85739	1.92101
1.88012	1.94375
1.90121	1.96764
1.9237	1.99014
1.94619	2.01263
1.96868	2.03513
1.99117	2.05763
2.01162	2.08199
2.03401	2.10439
2.05641	2.1268
2.07881	2.1492
2.10121	2.17161
2.12157	2.19587
2.14387	2.21818
2.16618	2.2405
2.18848	2.26281
2.20974	2.28574
2.23183	2.30784
2.25392	2.32994
2.27601	2.35204
2.2981	2.37414
2.31821	2.39804
2.34021	2.42005
2.36221	2.44206
2.38421	2.46407
2.40463	2.48751
2.42655	2.50945
2.44848	2.53138
2.47041	2.55332
2.49233	2.57526
2.51229	2.59898
2.53413	2.62083
2.55596	2.64268
2.5778	2.66453
2.59964	2.68638
2.62024	2.709
2.64184	2.73062
2.66345	2.75224
2.68506	2.77386
2.70514	2.79686
2.72667	2.81841
2.74821	2.83996
2.76974	2.86151
2.79128	2.88306
2.80417	2.91577
